time,date,treatment,transplantation,germination,daysfromgermination,Plant,Device,AmbientHumidity,AmbientTemperature,LeafTemperature,AmbientPressure,AmbientLight,phips2,logitps2
11:53:00,2024-08-08,Control,FALSE,FALSE,99,A7,MultispeQ,67.86816,34.15,34.95,968.01447,353.548,0.628,0.5236463121950522
12:42:00,2024-06-25,Transplantation,TRUE,FALSE,55,B8,MultispeQ,47.75879,36.32,30.97,977.94031,362.23,0.569,0.277772344022583
11:56:00,2024-08-08,Control,FALSE,FALSE,99,A8,MultispeQ,65.02637,34.76,34.61,967.98608,76.268,0.665,0.6856565088307879
12:44:00,2024-06-25,Transplantation,TRUE,FALSE,55,B9,MultispeQ,46.85938,36.35,30.15,977.92334,378.837,0.581,0.32687983692977335
11:59:00,2024-08-08,Control,FALSE,FALSE,99,A9,MultispeQ,63.79688,35.14,35.03,968.04456,341.909,0.64,0.5753641449035619
12:46:00,2024-06-25,Transplantation,TRUE,FALSE,55,B10,MultispeQ,46.6416,36.36,30.05,977.87469,388.451,0.567,0.26962157572526196
12:01:00,2024-08-08,Control,FALSE,FALSE,99,A10,MultispeQ,63.55957,35.45,33.93,967.99243,111.985,0.655,0.6410908186038923
12:47:00,2024-06-25,Transplantation,TRUE,FALSE,55,B11,MultispeQ,46.93066,36.34,30.83,977.89709,346.937,0.594,0.3805261597609122
12:03:00,2024-08-08,Control,FALSE,FALSE,99,A11,MultispeQ,62.74121,35.78,34.61,967.94983,384.395,0.611,0.45151761555314895
12:49:00,2024-06-25,Transplantation,TRUE,FALSE,55,B12,MultispeQ,46.57617,36.32,31.11,977.86127,402.083,0.634,0.5494156210358597
12:05:00,2024-08-08,Control,FALSE,FALSE,99,A12,MultispeQ,61.27637,36.17,34.87,967.95331,390.431,0.643,0.5884089424579804
12:08:00,2024-06-27,Germination,FALSE,TRUE,57,C1,MultispeQ,70.63672,29.27,25.47,974.19312,135.975,0.595,0.38467433843909055
12:08:00,2024-08-08,Transplantation,TRUE,FALSE,99,B1,MultispeQ,59.37598,36.5,35.73,967.99432,99.899,0.688,0.7907856501238609
12:10:00,2024-06-27,Germination,FALSE,TRUE,57,C2,MultispeQ,69.62695,29.92,27.61,974.21814,136.172,0.595,0.38467433843909055
12:10:00,2024-08-08,Transplantation,TRUE,FALSE,99,B2,MultispeQ,59.25098,36.72,35.81,968.00409,64.137,0.646,0.6015025906488275
12:12:00,2024-06-27,Germination,FALSE,TRUE,57,C3,MultispeQ,67.98828,30.4,28.07,974.24188,181.956,0.592,0.3722394604798438
12:13:00,2024-08-08,Transplantation,TRUE,FALSE,99,B3,MultispeQ,58.25293,36.88,34.81,967.9718,161.287,0.666,0.6901486775636889
12:23:00,2024-06-27,Germination,FALSE,TRUE,57,C4,MultispeQ,65.27148,32.22,29.11,974.20728,269.303,0.582,0.3309890152066814
12:16:00,2024-08-08,Transplantation,TRUE,FALSE,99,B4,MultispeQ,58.31152,36.97,34.99,967.9433,95.964,0.68,0.7537718023763803
12:25:00,2024-06-27,Germination,FALSE,TRUE,57,C5,MultispeQ,62.92285,32.58,29.51,974.18549,401.565,0.546,0.18452177770355727
12:18:00,2024-08-08,Transplantation,TRUE,FALSE,99,B5,MultispeQ,57.54004,37,35.03,967.99591,150.666,0.638,0.5666940715190188
12:27:00,2024-06-27,Germination,FALSE,TRUE,57,C6,MultispeQ,63.51855,32.95,29.79,974.25452,327.195,0.573,0.2941017034861148
12:24:00,2024-08-08,Transplantation,TRUE,FALSE,99,B7,MultispeQ,55.98535,36.94,34.21,967.93787,245.404,0.646,0.6015025906488275
12:29:00,2024-06-27,Germination,FALSE,TRUE,57,C7,MultispeQ,61.73438,33.28,30.15,974.21503,86.671,0.641,0.5797070684323913
12:26:00,2024-08-08,Transplantation,TRUE,FALSE,99,B8,MultispeQ,51.86719,36.95,34.21,967.87482,338.857,0.591,0.3681008613632963
12:31:00,2024-06-27,Germination,FALSE,TRUE,57,C8,MultispeQ,61.06934,33.52,30.37,974.2558,261.693,0.597,0.39298055144591904
12:28:00,2024-08-08,Transplantation,TRUE,FALSE,99,B9,MultispeQ,54.06445,36.97,34.17,967.8833,297.467,0.601,0.409633517645344
12:33:00,2024-06-27,Germination,FALSE,TRUE,57,C9,MultispeQ,60.3584,33.75,30.47,974.26862,308.235,0.58,0.32277339226305085
12:33:00,2024-08-08,Transplantation,TRUE,FALSE,99,B11,MultispeQ,53.85059,37.05,34.65,967.89185,244.092,0.62,0.4895482253187058
12:34:00,2024-06-27,Germination,FALSE,TRUE,57,C10,MultispeQ,59.6416,33.94,29.87,974.3136,232.596,0.599,0.4013001708088801
12:36:00,2024-08-08,Transplantation,TRUE,FALSE,99,B12,MultispeQ,55.23633,37.15,34.51,967.88,220.79,0.664,0.6811709895132297
12:36:00,2024-06-27,Germination,FALSE,TRUE,57,C11,MultispeQ,59.91211,34.12,30.37,974.26642,147.99,0.631,0.536509218500686
12:39:00,2024-06-27,Germ+Trans,TRUE,TRUE,57,D1,MultispeQ,59.22559,34.3,30.57,974.25665,174.541,0.627,0.5193681209891051
12:41:00,2024-06-27,Germ+Trans,TRUE,TRUE,57,D2,MultispeQ,58.04785,34.45,30.57,974.2561,169.511,0.645,0.5971325273203568
12:42:00,2024-06-27,Germ+Trans,TRUE,TRUE,57,D3,MultispeQ,57.07129,34.55,29.83,974.23718,161.191,0.643,0.5884089424579804
12:44:00,2024-06-27,Germ+Trans,TRUE,TRUE,57,D4,MultispeQ,57.16406,34.64,29.97,974.17267,112.633,0.656,0.6455191315706909
12:46:00,2024-06-27,Germ+Trans,TRUE,TRUE,57,D5,MultispeQ,55.60938,34.66,29.93,974.17126,186.69,0.629,0.5279291940930054
12:48:00,2024-06-27,Germ+Trans,TRUE,TRUE,57,D6,MultispeQ,56.24707,34.64,29.75,974.15961,154.473,0.646,0.6015025906488275
12:49:00,2024-06-27,Germ+Trans,TRUE,TRUE,57,D7,MultispeQ,55.88672,34.66,29.51,974.1568,213.574,0.628,0.5236463121950522
12:51:00,2024-06-27,Germ+Trans,TRUE,TRUE,57,D8,MultispeQ,56.16406,34.73,29.47,974.13898,186.115,0.626,0.5150945736855667
12:53:00,2024-06-27,Germ+Trans,TRUE,TRUE,57,D9,MultispeQ,55.7793,34.78,29.65,974.13312,187.591,0.645,0.5971325273203568
12:54:00,2024-06-27,Germ+Trans,TRUE,TRUE,57,D10,MultispeQ,56.27637,34.8,30.51,974.15784,189.766,0.633,0.5451085740896059
12:56:00,2024-06-27,Germ+Trans,TRUE,TRUE,57,D11,MultispeQ,54.78516,34.85,29.51,974.11627,205.353,0.632,0.5408064559779265
12:58:00,2024-06-27,Germ+Trans,TRUE,TRUE,57,D12,MultispeQ,53.98242,34.87,29.47,974.09656,167.307,0.625,0.5108256237659907
12:09:00,2024-07-02,Germination,FALSE,TRUE,62,C1,MultispeQ,45.58887,32.88,31.43,982.78143,305.246,0.59,0.3639653772014115
12:11:00,2024-07-02,Germination,FALSE,TRUE,62,C2,MultispeQ,44.99219,33.53,31.19,982.72357,147.632,0.612,0.45572694288905263
12:13:00,2024-07-02,Germination,FALSE,TRUE,62,C3,MultispeQ,46.57227,34.13,31.33,982.74908,79.615,0.646,0.6015025906488275
12:16:00,2024-07-02,Germination,FALSE,TRUE,62,C4,MultispeQ,46.18555,34.62,31.11,982.74237,166.691,0.619,0.48530589755789505
12:18:00,2024-07-02,Germination,FALSE,TRUE,62,C5,MultispeQ,45.83203,35.01,31.63,982.67999,176.951,0.591,0.3681008613632963
12:20:00,2024-07-02,Germination,FALSE,TRUE,62,C6,MultispeQ,40.23438,35.39,31.19,982.66437,313.031,0.62,0.4895482253187058
12:21:00,2024-07-02,Germination,FALSE,TRUE,62,C7,MultispeQ,40.5957,35.72,31.63,982.70203,78.617,0.651,0.6234377200061422
12:23:00,2024-07-02,Germination,FALSE,TRUE,62,C8,MultispeQ,41.25293,35.97,31.55,982.71545,150.601,0.588,0.3557035985491004
12:25:00,2024-07-02,Germination,FALSE,TRUE,62,C9,MultispeQ,38.51074,36.15,31.77,982.65936,381.062,0.613,0.4599402429064296
12:27:00,2024-07-02,Germination,FALSE,TRUE,62,C10,MultispeQ,40.00977,36.4,31.99,982.66217,261.847,0.561,0.24522149244752528
12:29:00,2024-07-02,Germination,FALSE,TRUE,62,C11,MultispeQ,34.82812,36.61,30.01,982.69482,106.254,0.626,0.5150945736855667
12:31:00,2024-07-02,Germination,FALSE,TRUE,62,C12,MultispeQ,34.4209,36.75,31.59,982.69763,265.33,0.593,0.3763812135551304
12:34:00,2024-07-02,Germination,FALSE,TRUE,62,C1,MultispeQ,37.18945,37.06,32.29,982.78497,258.384,0.58,0.32277339226305085
12:38:00,2024-07-02,Germination,FALSE,TRUE,62,C2,MultispeQ,40.1875,37.48,32.77,982.65985,247.333,0.607,0.43471917919023695
12:40:00,2024-07-02,Germination,FALSE,TRUE,62,C3,MultispeQ,38.5166,37.72,33.11,982.65796,240.148,0.61,0.44731221804366483
12:46:00,2024-07-02,Germ+Trans,TRUE,TRUE,62,D4,MultispeQ,34.6748,38.19,34.35,982.66412,224.015,0.631,0.536509218500686
12:52:00,2024-07-02,Germ+Trans,TRUE,TRUE,62,D5,MultispeQ,33.85547,38.71,34.43,982.56342,379.086,0.599,0.4013001708088801
12:59:00,2024-07-02,Germ+Trans,TRUE,TRUE,62,D6,MultispeQ,32.20215,39.23,33.97,982.54401,294.363,0.624,0.5065612249795332
01:01:00,2024-07-02,Germ+Trans,TRUE,TRUE,62,D7,MultispeQ,34.33301,39.36,34.95,982.42639,308.357,0.616,0.4726044109457928
01:02:00,2024-07-02,Germ+Trans,TRUE,TRUE,62,D8,MultispeQ,32.0918,39.44,34.61,982.37408,278.528,0.64,0.5753641449035619
01:04:00,2024-07-02,Germ+Trans,TRUE,TRUE,62,D9,MultispeQ,33.19629,39.47,33.71,982.45306,207.128,0.619,0.48530589755789505
01:06:00,2024-07-02,Germ+Trans,TRUE,TRUE,62,D10,MultispeQ,31.49512,39.49,34.13,982.33258,337.104,0.606,0.4305290767713805
01:08:00,2024-07-02,Germ+Trans,TRUE,TRUE,62,D11,MultispeQ,32.21387,39.54,34.87,982.35687,287.322,0.546,0.18452177770355727
01:11:00,2024-07-02,Germ+Trans,TRUE,TRUE,62,D12,MultispeQ,29.85449,39.63,34.55,982.3443,326.104,0.574,0.2981900500501958
12:04:00,2024-07-11,Germination,FALSE,TRUE,71,C1,MultispeQ,64.52441,29.84,27.81,979.55969,190.21,0.59,0.3639653772014115
12:06:00,2024-07-11,Germination,FALSE,TRUE,71,C2,MultispeQ,63.35449,30.44,28.03,979.60779,357.385,0.562,0.2492829395172452
12:07:00,2024-07-11,Germination,FALSE,TRUE,71,C3,MultispeQ,63.35352,30.95,28.35,979.51172,297.457,0.568,0.27369583047704077
12:09:00,2024-07-11,Germination,FALSE,TRUE,71,C4,MultispeQ,60.92285,31.34,28.63,979.48773,385.75,0.564,0.25741200814902443
12:11:00,2024-07-11,Germination,FALSE,TRUE,71,C5,MultispeQ,60.65137,31.69,28.57,979.4787,397.847,0.564,0.25741200814902443
12:12:00,2024-07-11,Germination,FALSE,TRUE,71,C6,MultispeQ,59.27637,31.98,28.93,979.45734,379.653,0.567,0.26962157572526196
12:14:00,2024-07-11,Germination,FALSE,TRUE,71,C7,MultispeQ,59.44434,32.26,29.23,979.46796,133.937,0.596,0.3888257891041995
12:16:00,2024-07-11,Germination,FALSE,TRUE,71,C8,MultispeQ,57.8418,32.56,28.67,979.44904,75.039,0.626,0.5150945736855667
12:17:00,2024-07-11,Germination,FALSE,TRUE,71,C9,MultispeQ,56.67871,32.88,28.97,979.43219,33.604,0.627,0.5193681209891051
12:19:00,2024-07-11,Germination,FALSE,TRUE,71,C10,MultispeQ,54.75391,33.12,28.75,979.36017,199.409,0.576,0.30637420546393324
12:20:00,2024-07-11,Germination,FALSE,TRUE,71,C11,MultispeQ,53.28613,33.25,29.01,979.39124,172.47,0.607,0.43471917919023695
12:22:00,2024-07-11,Germination,FALSE,TRUE,71,C12,MultispeQ,54.21484,33.35,29.01,979.42847,88.653,0.611,0.45151761555314895
12:24:00,2024-07-11,Germ+Trans,TRUE,TRUE,71,D1,MultispeQ,54.82227,33.52,29.51,979.44342,295.857,0.588,0.3557035985491004
12:26:00,2024-07-11,Germ+Trans,TRUE,TRUE,71,D2,MultispeQ,53.24609,33.79,30.01,979.40149,225.294,0.61,0.44731221804366483
12:28:00,2024-07-11,Germ+Trans,TRUE,TRUE,71,D3,MultispeQ,53.76465,33.99,29.51,979.43469,272.714,0.585,0.34333332700115804
12:29:00,2024-07-11,Germ+Trans,TRUE,TRUE,71,D4,MultispeQ,54.72559,34.18,29.43,979.44781,216.775,0.59,0.3639653772014115
12:31:00,2024-07-11,Germ+Trans,TRUE,TRUE,71,D5,MultispeQ,53.30664,34.31,29.33,979.4256,324.085,0.576,0.30637420546393324
12:33:00,2024-07-11,Germ+Trans,TRUE,TRUE,71,D6,MultispeQ,53.28613,34.49,29.55,979.49518,251.162,0.6,0.4054651081081642
12:34:00,2024-07-11,Germ+Trans,TRUE,TRUE,71,D7,MultispeQ,53.90918,34.69,29.65,979.49194,308.956,0.608,0.4389130421757044
12:38:00,2024-07-11,Germ+Trans,TRUE,TRUE,71,D8,MultispeQ,51.57324,35.05,29.33,979.45923,231.697,0.567,0.26962157572526196
12:40:00,2024-07-11,Germ+Trans,TRUE,TRUE,71,D9,MultispeQ,51.72363,35.2,29.97,979.427,202.288,0.529,0.1161303378418818
12:41:00,2024-07-11,Germ+Trans,TRUE,TRUE,71,D10,MultispeQ,48.58789,35.3,29.55,979.37451,101.761,0.649,0.6146464932382243
12:43:00,2024-07-11,Germ+Trans,TRUE,TRUE,71,D11,MultispeQ,49.84082,35.4,29.93,979.35065,349.432,0.585,0.34333332700115804
12:44:00,2024-07-11,Germ+Trans,TRUE,TRUE,71,D12,MultispeQ,47.21094,35.42,29.65,979.41528,384.533,0.585,0.34333332700115804
12:00:00,2024-07-16,Germination,FALSE,TRUE,76,C1,MultispeQ,59.19727,33.68,31.01,979.84344,336.221,0.599,0.4013001708088801
12:18:00,2024-07-16,Germination,FALSE,TRUE,76,C2,MultispeQ,55.06152,36.74,32.63,979.71265,226.845,0.603,0.41798091603999493
12:20:00,2024-07-16,Germination,FALSE,TRUE,76,C3,MultispeQ,54.56348,36.92,32.19,979.62726,294.437,0.586,0.34745381575169815
12:22:00,2024-07-16,Germination,FALSE,TRUE,76,C4,MultispeQ,54.5332,37.01,32.29,979.51514,326.827,0.576,0.30637420546393324
12:24:00,2024-07-16,Germination,FALSE,TRUE,76,C5,MultispeQ,54.24316,37.1,32.25,979.50122,296.024,0.577,0.3104700874618215
12:28:00,2024-07-16,Germination,FALSE,TRUE,76,C6,MultispeQ,53.41602,37.23,32.71,979.42883,64.279,0.665,0.6856565088307879
12:29:00,2024-07-16,Germination,FALSE,TRUE,76,C7,MultispeQ,48.98926,37.24,31.77,979.3714,217.161,0.626,0.5150945736855667
12:31:00,2024-07-16,Germination,FALSE,TRUE,76,C8,MultispeQ,51.12207,37.25,32.03,979.38287,293.273,0.596,0.3888257891041995
12:33:00,2024-07-16,Germination,FALSE,TRUE,76,C9,MultispeQ,51.5293,37.26,32.33,979.34656,335.781,0.575,0.3022808718729335
12:35:00,2024-07-16,Germination,FALSE,TRUE,76,C10,MultispeQ,51.11816,37.21,31.77,979.30725,112.687,0.617,0.4768340347247418
12:37:00,2024-07-16,Germination,FALSE,TRUE,76,C11,MultispeQ,50.71387,37.23,31.67,979.29456,175.303,0.615,0.4683789335187336
12:42:00,2024-07-16,Germination,FALSE,TRUE,76,C12,MultispeQ,50.95508,37.25,33.15,979.24469,332.647,0.591,0.3681008613632963
12:46:00,2024-07-16,Germination,FALSE,TRUE,76,C1,MultispeQ,52.92969,37.52,33.07,979.15662,172.941,0.637,0.5623668213073126
12:50:00,2024-07-16,Germ+Trans,TRUE,TRUE,76,D1,MultispeQ,50.81738,37.61,32.97,979.14874,366.732,0.598,0.3971386653316105
12:52:00,2024-07-16,Germ+Trans,TRUE,TRUE,76,D2,MultispeQ,50.26855,37.72,33.03,979.13672,170.307,0.607,0.43471917919023695
12:54:00,2024-07-16,Germ+Trans,TRUE,TRUE,76,D3,MultispeQ,50.37402,37.82,32.41,979.17407,297.779,0.591,0.3681008613632963
12:56:00,2024-07-16,Germ+Trans,TRUE,TRUE,76,D4,MultispeQ,47.80664,37.88,31.89,979.0824,353.922,0.574,0.2981900500501958
12:57:00,2024-07-16,Germ+Trans,TRUE,TRUE,76,D5,MultispeQ,46.97266,37.88,31.89,979.07172,335.277,0.579,0.3186696438906136
12:59:00,2024-07-16,Germ+Trans,TRUE,TRUE,76,D6,MultispeQ,46.12988,37.89,32.41,979.0694,341.547,0.558,0.23304908030361296
01:01:00,2024-07-16,Germ+Trans,TRUE,TRUE,76,D7,MultispeQ,47.15527,37.94,31.25,979.04272,107.771,0.609,0.44311070772453115
01:02:00,2024-07-16,Germ+Trans,TRUE,TRUE,76,D8,MultispeQ,47.45703,38.02,31.81,979.03815,337.241,0.565,0.26147970005775656
01:04:00,2024-07-16,Germ+Trans,TRUE,TRUE,76,D9,MultispeQ,45.44336,38.13,31.93,979.00421,287.236,0.594,0.3805261597609122
01:06:00,2024-07-16,Germ+Trans,TRUE,TRUE,76,D10,MultispeQ,47.55859,38.2,32.07,979.03326,282.11,0.583,0.33510096455169075
01:07:00,2024-07-16,Germ+Trans,TRUE,TRUE,76,D11,MultispeQ,46.51172,38.16,30.79,978.99048,242.63,0.598,0.3971386653316105
01:09:00,2024-07-16,Germ+Trans,TRUE,TRUE,76,D12,MultispeQ,45.41992,38.1,30.15,979.00439,331.651,0.586,0.34745381575169815
12:00:00,2024-07-18,Germination,FALSE,TRUE,78,C1,MultispeQ,82.09766,27.95,28.11,979.69696,233.178,0.567,0.26962157572526196
12:02:00,2024-07-18,Germination,FALSE,TRUE,78,C2,MultispeQ,80.74805,28.77,28.53,979.71112,256.597,0.582,0.3309890152066814
12:04:00,2024-07-18,Germination,FALSE,TRUE,78,C3,MultispeQ,80.30469,29.47,29.43,979.60669,238.423,0.578,0.3145685546363655
12:05:00,2024-07-18,Germination,FALSE,TRUE,78,C4,MultispeQ,78.08008,30.21,29.05,979.62006,303.124,0.559,0.23710459770825335
12:07:00,2024-07-18,Germination,FALSE,TRUE,78,C5,MultispeQ,76.61816,30.82,29.51,979.599,344.933,0.562,0.2492829395172452
12:09:00,2024-07-18,Germination,FALSE,TRUE,78,C6,MultispeQ,75.12305,31.39,30.05,979.59656,289.635,0.576,0.30637420546393324
12:10:00,2024-07-18,Germination,FALSE,TRUE,78,C7,MultispeQ,73.70898,31.98,30.29,979.51343,295.441,0.582,0.3309890152066814
12:12:00,2024-07-18,Germination,FALSE,TRUE,78,C8,MultispeQ,72.12793,32.56,30.69,979.55859,261.458,0.532,0.1281751934239978
12:14:00,2024-07-18,Germination,FALSE,TRUE,78,C9,MultispeQ,69.59375,33,30.93,979.54047,260.397,0.576,0.30637420546393324
12:16:00,2024-07-18,Germination,FALSE,TRUE,78,C10,MultispeQ,64.20703,33.4,30.69,979.50726,213.546,0.59,0.3639653772014115
12:16:00,2024-07-18,Germination,FALSE,TRUE,78,C11,MultispeQ,64.21094,33.5,29.19,979.47742,331.458,0.542,0.1683968173254614
12:18:00,2024-07-18,Germination,FALSE,TRUE,78,C12,MultispeQ,65.54199,33.91,30.97,979.48376,181.415,0.613,0.4599402429064296
12:20:00,2024-07-18,Germ+Trans,TRUE,TRUE,78,D1,MultispeQ,65.84473,34.38,31.25,979.45734,201.446,0.624,0.5065612249795332
12:22:00,2024-07-18,Germ+Trans,TRUE,TRUE,78,D2,MultispeQ,64.72949,34.7,31.47,979.5083,235.206,0.596,0.3888257891041995
12:24:00,2024-07-18,Germ+Trans,TRUE,TRUE,78,D3,MultispeQ,64.45898,34.99,31.59,979.4671,213.7,0.611,0.45151761555314895
12:26:00,2024-07-18,Germ+Trans,TRUE,TRUE,78,D4,MultispeQ,62.84375,35.23,31.07,979.41656,126.613,0.62,0.4895482253187058
12:27:00,2024-07-18,Germ+Trans,TRUE,TRUE,78,D5,MultispeQ,62.20703,35.48,31.11,979.42584,281.923,0.584,0.3392157225669637
12:30:00,2024-07-18,Germ+Trans,TRUE,TRUE,78,D6,MultispeQ,62.24023,35.73,31.43,979.37695,255.071,0.591,0.3681008613632963
12:31:00,2024-07-18,Germ+Trans,TRUE,TRUE,78,D7,MultispeQ,61.1543,35.95,30.93,979.2981,222.024,0.609,0.44311070772453115
12:33:00,2024-07-18,Germ+Trans,TRUE,TRUE,78,D8,MultispeQ,59.98828,36.13,31.29,979.32654,189.579,0.612,0.45572694288905263
12:35:00,2024-07-18,Germ+Trans,TRUE,TRUE,78,D9,MultispeQ,56.69336,36.18,30.69,979.31329,136.609,0.611,0.45151761555314895
12:37:00,2024-07-18,Germ+Trans,TRUE,TRUE,78,D10,MultispeQ,58.52539,36.26,31.29,979.29236,125.131,0.641,0.5797070684323913
12:39:00,2024-07-18,Germ+Trans,TRUE,TRUE,78,D11,MultispeQ,56.37891,36.41,31.29,979.23181,217.302,0.596,0.3888257891041995
12:41:00,2024-07-18,Germ+Trans,TRUE,TRUE,78,D12,MultispeQ,54.65527,36.55,31.47,979.24548,336.121,0.58,0.32277339226305085
12:03:00,2024-07-23,Germination,FALSE,TRUE,83,C1,MultispeQ,75.07129,30.58,29.51,982.28094,172.504,0.586,0.34745381575169815
12:05:00,2024-07-23,Germination,FALSE,TRUE,83,C2,MultispeQ,74.70898,31.23,29.23,982.29376,218.762,0.589,0.35983296915535207
12:07:00,2024-07-23,Germination,FALSE,TRUE,83,C3,MultispeQ,73.64062,31.8,29.43,982.28857,137.669,0.601,0.409633517645344
12:08:00,2024-07-23,Germination,FALSE,TRUE,83,C4,MultispeQ,71.49609,32.32,29.83,982.23907,221.325,0.592,0.3722394604798438
12:10:00,2024-07-23,Germination,FALSE,TRUE,83,C5,MultispeQ,70.99316,32.84,29.83,982.15985,208.293,0.609,0.44311070772453115
12:13:00,2024-07-23,Germination,FALSE,TRUE,83,C6,MultispeQ,68.06836,33.42,30.15,982.09564,118.075,0.623,0.5023013313394424
12:14:00,2024-07-23,Germination,FALSE,TRUE,83,C7,MultispeQ,66.88379,33.74,29.97,982.08716,101.133,0.631,0.536509218500686
12:20:00,2024-07-23,Germination,FALSE,TRUE,83,C8,MultispeQ,63.70801,34.31,30.19,982.0683,128.658,0.603,0.41798091603999493
12:21:00,2024-07-23,Germination,FALSE,TRUE,83,C9,MultispeQ,62.91016,34.51,30.57,982.0575,186.888,0.594,0.3805261597609122
12:23:00,2024-07-23,Germination,FALSE,TRUE,83,C10,MultispeQ,61.08496,34.65,29.69,982.04608,91.207,0.639,0.5710264960446539
12:26:00,2024-07-23,Germination,FALSE,TRUE,83,C11,MultispeQ,60.53711,34.8,29.69,982.05908,81.304,0.648,0.6102595207541777
12:27:00,2024-07-23,Germination,FALSE,TRUE,83,C12,MultispeQ,62.08594,34.9,29.51,982.02155,140.489,0.639,0.5710264960446539
12:29:00,2024-07-23,Germ+Trans,TRUE,TRUE,83,D1,MultispeQ,59.80859,34.98,29.83,982.06268,160.133,0.638,0.5666940715190188
12:31:00,2024-07-23,Germ+Trans,TRUE,TRUE,83,D2,MultispeQ,58.41699,35.08,28.75,981.95923,134.234,0.644,0.5927679952523233
12:33:00,2024-07-23,Germ+Trans,TRUE,TRUE,83,D3,MultispeQ,59.09277,35.2,29.37,981.99249,169.56,0.601,0.409633517645344
12:35:00,2024-07-23,Germ+Trans,TRUE,TRUE,83,D4,MultispeQ,58.55664,35.29,29.65,981.99878,195.161,0.597,0.39298055144591904
12:37:00,2024-07-23,Germ+Trans,TRUE,TRUE,83,D5,MultispeQ,59.77832,35.39,29.79,982.0578,247.815,0.585,0.34333332700115804
12:39:00,2024-07-23,Germ+Trans,TRUE,TRUE,83,D6,MultispeQ,58.69922,35.43,30.11,982.10724,184.76,0.612,0.45572694288905263
12:41:00,2024-07-23,Germ+Trans,TRUE,TRUE,83,D7,MultispeQ,57.60645,35.54,29.93,982.06921,233.075,0.586,0.34745381575169815
12:43:00,2024-07-23,Germ+Trans,TRUE,TRUE,83,D8,MultispeQ,58.36133,35.7,29.43,982.0072,300.463,0.589,0.35983296915535207
12:46:00,2024-07-23,Germ+Trans,TRUE,TRUE,83,D9,MultispeQ,54.84375,36.04,30.29,982.02466,150.815,0.64,0.5753641449035619
12:58:00,2024-07-23,Germ+Trans,TRUE,TRUE,83,D10,MultispeQ,53.38867,35.73,30.93,981.93823,57.328,0.646,0.6015025906488275
01:00:00,2024-07-23,Germ+Trans,TRUE,TRUE,83,D11,MultispeQ,51.9082,35.47,30.87,981.96716,54.363,0.668,0.6991532046201573
01:01:00,2024-07-23,Germ+Trans,TRUE,TRUE,83,D12,MultispeQ,53.05176,35.32,28.53,981.92126,54.159,0.683,0.7675930856935096
12:03:00,2024-07-25,Germination,FALSE,TRUE,85,C1,MultispeQ,81.21289,26.84,26.53,984.51514,119.772,0.598,0.3971386653316105
12:05:00,2024-07-25,Germination,FALSE,TRUE,85,C2,MultispeQ,79.73047,27.64,27.21,984.48846,157.875,0.588,0.3557035985491004
12:06:00,2024-07-25,Germination,FALSE,TRUE,85,C3,MultispeQ,78.87109,28.27,26.71,984.52112,176.9,0.602,0.4138054400243832
12:08:00,2024-07-25,Germination,FALSE,TRUE,85,C4,MultispeQ,76.60254,28.79,27.25,984.52533,244.533,0.57,0.2818511521409875
12:09:00,2024-07-25,Germination,FALSE,TRUE,85,C5,MultispeQ,75.59863,29.16,27.49,984.5097,192.724,0.581,0.32687983692977335
12:11:00,2024-07-25,Germination,FALSE,TRUE,85,C6,MultispeQ,75.20117,29.57,27.81,984.41681,216.796,0.577,0.3104700874618215
12:13:00,2024-07-25,Germination,FALSE,TRUE,85,C7,MultispeQ,75.62305,29.97,28.11,984.44891,73.872,0.619,0.48530589755789505
12:15:00,2024-07-25,Germination,FALSE,TRUE,85,C8,MultispeQ,74.50391,30.52,28.43,984.41162,159.828,0.547,0.18855667693894732
12:16:00,2024-07-25,Germination,FALSE,TRUE,85,C9,MultispeQ,71.23535,30.85,28.67,984.39172,260.335,0.566,0.2655495441027779
12:18:00,2024-07-25,Germination,FALSE,TRUE,85,C10,MultispeQ,69.28125,31.2,28.97,984.40186,194.472,0.593,0.3763812135551304
12:20:00,2024-07-25,Germination,FALSE,TRUE,85,C11,MultispeQ,69.8291,31.58,28.97,984.36279,249.096,0.579,0.3186696438906136
12:22:00,2024-07-25,Germination,FALSE,TRUE,85,C12,MultispeQ,69.26855,31.92,29.11,984.28595,193.75,0.621,0.49379487685105233
12:26:00,2024-07-25,Germ+Trans,TRUE,TRUE,85,D1,MultispeQ,69.66016,32.76,29.87,984.38812,118.628,0.612,0.45572694288905263
12:27:00,2024-07-25,Germ+Trans,TRUE,TRUE,85,D2,MultispeQ,68.60449,33.02,29.69,984.30017,109.645,0.633,0.5451085740896059
12:29:00,2024-07-25,Germ+Trans,TRUE,TRUE,85,D3,MultispeQ,67.46973,33.26,29.83,984.3783,104.986,0.643,0.5884089424579804
12:31:00,2024-07-25,Germ+Trans,TRUE,TRUE,85,D4,MultispeQ,67.16992,33.38,29.51,984.35693,77.259,0.64,0.5753641449035619
12:32:00,2024-07-25,Germ+Trans,TRUE,TRUE,85,D5,MultispeQ,65.16309,33.55,29.43,984.3407,104.619,0.627,0.5193681209891051
12:34:00,2024-07-25,Germ+Trans,TRUE,TRUE,85,D6,MultispeQ,64.71094,33.7,29.19,984.30499,108.339,0.65,0.6190392084062236
