row,pot,mass,ber,fungus,cracking,penetrometer,sugar_avg,date_harvest,date_analysis,treatment,transplantation,germination,fruit,daysfromharvesttoanalysis,daysfromgermination,plant,ripeness,sugar_grams
A,7,39.7,FALSE,FALSE,FALSE,1.5,9.1,2024-09-11T00:00:00Z,2024-09-11T00:00:00Z,Control,FALSE,FALSE,1,0,133,A7,0.6599999999999999,3.6127000000000002
B,6,30.3,TRUE,TRUE,FALSE,NA,NA,2024-09-11T00:00:00Z,2024-09-11T00:00:00Z,Transplantation,TRUE,FALSE,1,0,133,B6,NA,NA
C,9,34.2,TRUE,TRUE,FALSE,NA,NA,2024-09-11T00:00:00Z,2024-09-11T00:00:00Z,Germination,FALSE,TRUE,1,0,133,C9,NA,NA
A,5,55.1,TRUE,FALSE,FALSE,NA,NA,2024-09-11T00:00:00Z,2024-09-11T00:00:00Z,Control,FALSE,FALSE,1,0,133,A5,NA,NA
C,12,23.4,TRUE,FALSE,FALSE,NA,NA,2024-09-11T00:00:00Z,2024-09-11T00:00:00Z,Germination,FALSE,TRUE,1,0,133,C12,NA,NA
C,4,28.3,TRUE,FALSE,FALSE,NA,NA,2024-09-11T00:00:00Z,2024-09-11T00:00:00Z,Germination,FALSE,TRUE,1,0,133,C4,NA,NA
D,12,17.9,TRUE,TRUE,FALSE,NA,NA,2024-09-11T00:00:00Z,2024-09-11T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,133,D12,NA,NA
C,7,24.7,TRUE,FALSE,FALSE,NA,NA,2024-09-11T00:00:00Z,2024-09-11T00:00:00Z,Germination,FALSE,TRUE,1,0,133,C7,NA,NA
D,12,17.7,TRUE,TRUE,FALSE,NA,NA,2024-09-11T00:00:00Z,2024-09-11T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,133,D12,NA,NA
C,12,25.7,TRUE,FALSE,FALSE,NA,NA,2024-09-11T00:00:00Z,2024-09-11T00:00:00Z,Germination,FALSE,TRUE,1,0,133,C12,NA,NA
D,11,70.3,FALSE,FALSE,FALSE,2,11.6,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,138,D11,0.55,8.1548
C,7,164,FALSE,FALSE,TRUE,1.7,8.8,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Germination,FALSE,TRUE,1,0,138,C7,0.61,14.432000000000002
D,9,48.8,FALSE,FALSE,FALSE,2.5,3,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,138,D9,0.43000000000000005,1.464
D,6,20.1,TRUE,TRUE,FALSE,NA,NA,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,138,D6,NA,NA
C,11,49.9,TRUE,TRUE,FALSE,1.8,8.6,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Germination,FALSE,TRUE,1,0,138,C11,0.5900000000000001,4.291399999999999
D,1,58.7,FALSE,TRUE,TRUE,1.6,1.6,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,138,D1,0.64,0.9392
D,8,71.5,FALSE,FALSE,FALSE,1.6,8.5,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,138,D8,0.64,6.077500000000001
C,3,35.1,TRUE,TRUE,FALSE,NA,3.5,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Germination,FALSE,TRUE,1,0,138,C3,NA,1.2285000000000001
C,10,45,TRUE,TRUE,TRUE,NA,NA,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Germination,FALSE,TRUE,1,0,138,C10,NA,NA
D,7,65.9,FALSE,FALSE,FALSE,3.7,4.1,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,138,D7,0.16000000000000003,2.7018999999999997
C,3,87.8,FALSE,FALSE,TRUE,1,7.2,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Germination,FALSE,TRUE,1,0,138,C3,0.77,6.3216
C,4,56.6,FALSE,TRUE,TRUE,1.7,7.4,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Germination,FALSE,TRUE,1,0,138,C4,0.61,4.188400000000001
C,4,82,FALSE,TRUE,FALSE,3.6,1.5,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Germination,FALSE,TRUE,1,0,138,C4,0.18000000000000005,1.23
B,5,39.1,TRUE,TRUE,FALSE,NA,NA,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Transplantation,TRUE,FALSE,1,0,138,B5,NA,NA
C,5,26.8,FALSE,TRUE,FALSE,1.4,NA,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Germination,FALSE,TRUE,1,0,138,C5,0.6799999999999999,NA
D,9,32.2,TRUE,FALSE,FALSE,NA,NA,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,138,D9,NA,NA
A,10,19.8,TRUE,TRUE,FALSE,NA,NA,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Control,FALSE,FALSE,1,0,138,A10,NA,NA
C,10,82.3,TRUE,FALSE,TRUE,2.5,10.1,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Germination,FALSE,TRUE,1,0,138,C10,0.43000000000000005,8.312299999999999
D,2,25,TRUE,TRUE,FALSE,1.6,NA,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,138,D2,0.64,NA
D,8,27.1,TRUE,TRUE,FALSE,1.4,NA,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,138,D8,0.6799999999999999,NA
B,1,63.7,TRUE,FALSE,FALSE,1.2,9.7,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Transplantation,TRUE,FALSE,1,0,138,B1,0.73,6.1789
A,2,32.9,TRUE,TRUE,FALSE,1.2,4.4,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Control,FALSE,FALSE,1,0,138,A2,0.73,1.4476
A,9,78.6,FALSE,TRUE,TRUE,1.5,11.5,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Control,FALSE,FALSE,1,0,138,A9,0.6599999999999999,9.039
C,11,66.8,FALSE,TRUE,FALSE,1.8,2,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Germination,FALSE,TRUE,1,0,138,C11,0.5900000000000001,1.336
C,12,23.2,TRUE,FALSE,FALSE,NA,NA,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Germination,FALSE,TRUE,1,0,138,C12,NA,NA
B,1,65.1,TRUE,TRUE,FALSE,1.2,9.1,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Transplantation,TRUE,FALSE,1,0,138,B1,0.73,5.924099999999999
B,1,62.5,FALSE,TRUE,FALSE,2.4,4.2,2024-09-16T00:00:00Z,2024-09-16T00:00:00Z,Transplantation,TRUE,FALSE,1,0,138,B1,0.44999999999999996,2.625
A,6,76.5,TRUE,FALSE,TRUE,3.5,8.7,2024-09-18T00:00:00Z,2024-09-18T00:00:00Z,Control,FALSE,FALSE,1,0,140,A6,0.19999999999999996,6.6555
D,7,57.8,TRUE,FALSE,FALSE,2.7,7.8,2024-09-18T00:00:00Z,2024-09-18T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,140,D7,0.39,4.5084
A,1,102.6,TRUE,TRUE,TRUE,2,5.7,2024-09-18T00:00:00Z,2024-09-18T00:00:00Z,Control,FALSE,FALSE,1,0,140,A1,0.55,5.8482
A,7,13.5,FALSE,FALSE,FALSE,NA,NA,2024-09-18T00:00:00Z,2024-09-18T00:00:00Z,Control,FALSE,FALSE,1,0,140,A7,NA,NA
C,9,54.3,FALSE,FALSE,TRUE,1.9,4.9,2024-09-18T00:00:00Z,2024-09-18T00:00:00Z,Germination,FALSE,TRUE,1,0,140,C9,0.5700000000000001,2.6607
C,5,23.4,FALSE,TRUE,TRUE,1.4,NA,2024-09-18T00:00:00Z,2024-09-18T00:00:00Z,Germination,FALSE,TRUE,1,0,140,C5,0.6799999999999999,NA
B,5,37.2,TRUE,TRUE,FALSE,2.5,NA,2024-09-18T00:00:00Z,2024-09-18T00:00:00Z,Transplantation,TRUE,FALSE,1,0,140,B5,0.43000000000000005,NA
A,5,78.1,FALSE,FALSE,FALSE,1.5,5.1,2024-09-18T00:00:00Z,2024-09-18T00:00:00Z,Control,FALSE,FALSE,1,0,140,A5,0.6599999999999999,3.9830999999999994
B,1,99.1,FALSE,FALSE,TRUE,3,7.6,2024-09-18T00:00:00Z,2024-09-18T00:00:00Z,Transplantation,TRUE,FALSE,1,0,140,B1,0.31999999999999995,7.531599999999999
C,10,59.2,FALSE,FALSE,FALSE,3,5.6,2024-09-18T00:00:00Z,2024-09-18T00:00:00Z,Germination,FALSE,TRUE,1,0,140,C10,0.31999999999999995,3.3152
C,8,110,TRUE,FALSE,FALSE,2,6.7,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Germination,FALSE,TRUE,1,0,147,C8,0.55,7.37
D,3,76.5,FALSE,FALSE,FALSE,1.3,6.7,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,147,D3,0.7,5.125500000000001
C,8,87.8,FALSE,FALSE,FALSE,1.4,5.8,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Germination,FALSE,TRUE,1,0,147,C8,0.6799999999999999,5.0924
B,8,80.8,TRUE,TRUE,FALSE,1.5,6.6,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Transplantation,TRUE,FALSE,1,0,147,B8,0.6599999999999999,5.3328
A,1,98.4,FALSE,FALSE,FALSE,1.1,6.9,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Control,FALSE,FALSE,1,0,147,A1,0.75,6.789600000000001
D,9,69.1,FALSE,FALSE,FALSE,1.6,9.3,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,147,D9,0.64,6.4263
C,8,68.9,FALSE,FALSE,FALSE,1.5,6.1,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Germination,FALSE,TRUE,1,0,147,C8,0.6599999999999999,4.2029000000000005
D,8,42.1,TRUE,FALSE,FALSE,0.8,7.8,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,147,D8,0.8200000000000001,3.2838000000000003
C,4,83.8,FALSE,FALSE,FALSE,1.8,6.9,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Germination,FALSE,TRUE,1,0,147,C4,0.5900000000000001,5.7822000000000005
D,2,44.1,FALSE,FALSE,FALSE,1.3,8.6,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,147,D2,0.7,3.7925999999999997
D,6,15.6,TRUE,FALSE,FALSE,NA,NA,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,147,D6,NA,NA
A,3,172.6,FALSE,FALSE,FALSE,0.8,8.4,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Control,FALSE,FALSE,1,0,147,A3,0.8200000000000001,14.4984
B,2,101.3,TRUE,TRUE,TRUE,0.8,6.8,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Transplantation,TRUE,FALSE,1,0,147,B2,0.8200000000000001,6.888400000000001
A,1,69.4,FALSE,FALSE,FALSE,1.5,11.2,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Control,FALSE,FALSE,1,0,147,A1,0.6599999999999999,7.7728
B,4,91.7,FALSE,FALSE,FALSE,1.3,10.4,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Transplantation,TRUE,FALSE,1,0,147,B4,0.7,9.536800000000001
C,3,24.6,TRUE,FALSE,FALSE,NA,NA,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Germination,FALSE,TRUE,1,0,147,C3,NA,NA
A,11,94.9,FALSE,FALSE,TRUE,1,10.8,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Control,FALSE,FALSE,1,0,147,A11,0.77,10.249200000000002
A,1,54.7,FALSE,FALSE,FALSE,1.4,NA,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Control,FALSE,FALSE,1,0,147,A1,0.6799999999999999,NA
A,1,63.5,FALSE,FALSE,FALSE,1.7,11.2,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Control,FALSE,FALSE,1,0,147,A1,0.61,7.111999999999999
B,6,83.5,FALSE,FALSE,FALSE,2,10,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Transplantation,TRUE,FALSE,1,0,147,B6,0.55,8.35
A,1,86.3,FALSE,FALSE,FALSE,2.2,9.4,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Control,FALSE,FALSE,1,0,147,A1,0.5,8.1122
D,2,35.2,FALSE,FALSE,TRUE,2.1,10,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,147,D2,0.52,3.5200000000000005
B,2,61.1,TRUE,FALSE,FALSE,1.4,11.9,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Transplantation,TRUE,FALSE,1,0,147,B2,0.6799999999999999,7.270900000000001
D,7,47.1,FALSE,FALSE,FALSE,2,8.9,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,147,D7,0.55,4.1919
A,1,62.8,TRUE,FALSE,TRUE,2.1,9.1,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Control,FALSE,FALSE,1,0,147,A1,0.52,5.714799999999999
D,5,32.8,FALSE,TRUE,TRUE,1.8,4.4,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,147,D5,0.5900000000000001,1.4432
A,6,64.5,FALSE,FALSE,FALSE,2.6,10.2,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Control,FALSE,FALSE,1,0,147,A6,0.41000000000000003,6.579
A,1,34.8,FALSE,FALSE,FALSE,1,5.8,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Control,FALSE,FALSE,1,0,147,A1,0.77,2.0183999999999997
B,1,53.6,FALSE,FALSE,FALSE,1.2,8.4,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Transplantation,TRUE,FALSE,1,0,147,B1,0.73,4.502400000000001
A,6,42.2,TRUE,TRUE,FALSE,1,3.9,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Control,FALSE,FALSE,1,0,147,A6,0.77,1.6458000000000002
B,8,37.9,FALSE,FALSE,TRUE,1.4,6.7,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Transplantation,TRUE,FALSE,1,0,147,B8,0.6799999999999999,2.5393
C,5,51.7,FALSE,TRUE,TRUE,1.4,NA,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Germination,FALSE,TRUE,1,0,147,C5,0.6799999999999999,NA
D,5,45.4,FALSE,FALSE,TRUE,1.2,8.7,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,147,D5,0.73,3.9497999999999998
D,8,43.5,FALSE,FALSE,FALSE,1.7,8.7,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,147,D8,0.61,3.7844999999999995
D,2,28.5,FALSE,FALSE,FALSE,1.8,NA,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,147,D2,0.5900000000000001,NA
B,1,28.7,FALSE,FALSE,FALSE,1.6,NA,2024-09-25T00:00:00Z,2024-09-25T00:00:00Z,Transplantation,TRUE,FALSE,1,0,147,B1,0.64,NA
D,12,91.2,FALSE,FALSE,FALSE,3.4,12.2,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D12,0.22999999999999998,11.1264
D,8,56.5,FALSE,FALSE,TRUE,2.1,7.9,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D8,0.52,4.4635
D,8,75.2,FALSE,FALSE,FALSE,2,7.3,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D8,0.55,5.4896
D,8,39.8,FALSE,FALSE,TRUE,1.4,8.4,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D8,0.6799999999999999,3.3432
D,4,47.2,FALSE,FALSE,FALSE,2.5,6.9,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D4,0.43000000000000005,3.2568000000000006
D,12,55.3,FALSE,FALSE,FALSE,1.6,9.9,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D12,0.64,5.4747
D,8,42.7,FALSE,FALSE,FALSE,1.7,7.6,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D8,0.61,3.2452
D,8,73.3,FALSE,FALSE,TRUE,1.9,8.7,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D8,0.5700000000000001,6.3770999999999995
C,7,107.7,FALSE,FALSE,TRUE,1.2,8.1,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C7,0.73,8.723700000000001
D,4,80.7,FALSE,FALSE,TRUE,1.9,11.5,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D4,0.5700000000000001,9.2805
D,5,55.3,FALSE,FALSE,TRUE,2,7.1,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D5,0.55,3.9262999999999995
D,8,52.5,FALSE,FALSE,TRUE,1.8,8.1,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D8,0.5900000000000001,4.2525
C,5,57.6,FALSE,FALSE,FALSE,2.1,9.2,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C5,0.52,5.2992
D,9,25.1,FALSE,FALSE,TRUE,NA,NA,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D9,NA,NA
C,11,37.4,FALSE,FALSE,TRUE,1.3,9.6,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C11,0.7,3.5904
C,7,69.9,FALSE,FALSE,TRUE,1.3,7.6,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C7,0.7,5.3124
D,5,47.8,FALSE,FALSE,TRUE,1.9,7.5,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D5,0.5700000000000001,3.5849999999999995
C,12,71,FALSE,FALSE,TRUE,2.5,11.1,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C12,0.43000000000000005,7.881
C,9,56.7,FALSE,FALSE,FALSE,2.6,7.5,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C9,0.41000000000000003,4.2525
C,3,57.8,FALSE,FALSE,TRUE,2,8,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C3,0.55,4.624
C,5,50.1,FALSE,FALSE,TRUE,1.5,8.1,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C5,0.6599999999999999,4.0581000000000005
C,11,45,FALSE,TRUE,FALSE,2.3,8.4,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C11,0.48,3.7800000000000002
D,12,28.9,FALSE,FALSE,FALSE,NA,7.6,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D12,NA,2.1963999999999997
D,5,32.4,FALSE,FALSE,FALSE,2.6,3.9,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D5,0.41000000000000003,1.2635999999999998
D,5,44.4,FALSE,FALSE,FALSE,NA,4.6,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D5,NA,2.0423999999999998
C,1,69.6,FALSE,TRUE,TRUE,1.7,6.1,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C1,0.61,4.2456
D,5,38.7,FALSE,FALSE,TRUE,1.8,5.5,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D5,0.5900000000000001,2.1285000000000003
D,9,25.5,FALSE,TRUE,FALSE,2,NA,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D9,0.55,NA
C,7,79.2,FALSE,FALSE,FALSE,2.3,6.2,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C7,0.48,4.9104
D,3,39.6,TRUE,TRUE,TRUE,NA,4.3,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D3,NA,1.7027999999999999
D,9,16.9,FALSE,TRUE,FALSE,NA,NA,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D9,NA,NA
D,8,40.9,FALSE,FALSE,FALSE,1.2,7.8,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D8,0.73,3.1902
D,11,38.7,FALSE,TRUE,FALSE,1.1,2.8,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D11,0.75,1.0836
C,4,24.1,FALSE,FALSE,FALSE,2.3,6.1,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C4,0.48,1.4701
D,12,46.9,TRUE,TRUE,FALSE,1.2,7.2,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D12,0.73,3.3768000000000002
D,12,49.9,FALSE,FALSE,TRUE,1.2,9.8,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D12,0.73,4.8902
C,8,24.3,FALSE,FALSE,FALSE,1.4,4,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C8,0.6799999999999999,0.9720000000000001
D,5,51.4,FALSE,FALSE,FALSE,2.7,6.9,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D5,0.39,3.5466
D,2,59.8,FALSE,FALSE,TRUE,2,10.6,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D2,0.55,6.338799999999999
C,2,29.5,FALSE,TRUE,TRUE,0.8,NA,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C2,0.8200000000000001,NA
D,8,36.3,FALSE,FALSE,TRUE,2.3,9.2,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D8,0.48,3.3396
D,8,20.9,FALSE,FALSE,FALSE,1.4,NA,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D8,0.6799999999999999,NA
D,5,34.1,FALSE,FALSE,FALSE,2.3,6.3,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D5,0.48,2.1483000000000003
D,4,45.9,FALSE,TRUE,TRUE,2.2,5.6,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D4,0.5,2.5704
D,1,50.4,FALSE,FALSE,TRUE,1.6,6.8,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D1,0.64,3.4272
C,4,48.7,FALSE,FALSE,TRUE,2.2,7.5,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C4,0.5,3.6525
C,8,81.2,FALSE,TRUE,TRUE,1.3,6.3,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C8,0.7,5.115600000000001
D,4,74.8,FALSE,FALSE,TRUE,2.1,9.4,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D4,0.52,7.0312
D,4,60.5,FALSE,FALSE,TRUE,1.3,6.1,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D4,0.7,3.6905
D,3,59.9,FALSE,FALSE,FALSE,2.4,6.8,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D3,0.44999999999999996,4.0732
C,10,27,FALSE,FALSE,FALSE,2.1,NA,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C10,0.52,NA
D,9,41.5,FALSE,FALSE,FALSE,1.9,7,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D9,0.5700000000000001,2.9050000000000002
D,12,42.9,FALSE,FALSE,FALSE,4.4,9.8,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D12,0,4.2042
C,2,57.6,FALSE,FALSE,TRUE,1.1,7.3,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C2,0.75,4.2048
D,5,67.3,FALSE,TRUE,TRUE,3.7,NA,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D5,0.16000000000000003,NA
D,4,32.7,FALSE,FALSE,TRUE,1.6,8.7,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D4,0.64,2.8449
C,2,89.4,TRUE,TRUE,TRUE,1.8,7.2,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C2,0.5900000000000001,6.436800000000001
D,2,24.5,FALSE,FALSE,FALSE,1.4,8.9,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D2,0.6799999999999999,2.1805000000000003
C,10,39.8,FALSE,FALSE,FALSE,1.8,9.2,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C10,0.5900000000000001,3.6615999999999995
C,3,107.4,FALSE,TRUE,FALSE,3.4,7,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germination,FALSE,TRUE,1,0,154,C3,0.22999999999999998,7.518000000000001
D,2,16.8,FALSE,FALSE,FALSE,NA,NA,2024-10-02T00:00:00Z,2024-10-02T00:00:00Z,Germ+Trans,TRUE,TRUE,1,0,154,D2,NA,NA
