"","Treatment","Transplantation","Germination","Time","Date","DaysFromGermination","Row","Pot","Plant","Device","AmbientHumidity","AmbientTemperature","LeafTemperature","AmbientPressure","AmbientLight","PhiPS2","LogitPhiPS2"
"871","Transplantation",TRUE,FALSE,"12:42:00","2024-07-11",71,"B","12","B12","MultispeQ",50.59863,34.71,30.43,977.97711,94.611,0.649,0.614646493238224
"872","Control",FALSE,FALSE,"12:14:00","2024-07-16",76,"A","1","A1","MultispeQ",66.94629,29.61,29.23,978.0744,396.359,0.626,0.515094573685567
"873","Control",FALSE,FALSE,"12:16:00","2024-07-16",76,"A","2","A2","MultispeQ",66.87695,30.32,29.93,978.14423,393.85,0.588,0.3557035985491
"874","Control",FALSE,FALSE,"12:18:00","2024-07-16",76,"A","3","A3","MultispeQ",66.87109,30.9,30.47,978.08533,375.211,0.581,0.326879836929773
"875","Control",FALSE,FALSE,"12:19:00","2024-07-16",76,"A","4","A4","MultispeQ",66.34961,31.45,30.79,978.08142,392.778,0.581,0.326879836929773
"876","Control",FALSE,FALSE,"12:21:00","2024-07-16",76,"A","5","A5","MultispeQ",65.58301,32.07,31.43,978.0528,429.379,0.588,0.3557035985491
"877","Control",FALSE,FALSE,"12:23:00","2024-07-16",76,"A","6","A6","MultispeQ",62.55664,32.63,31.93,977.92999,395.258,0.579,0.318669643890614
"878","Control",FALSE,FALSE,"12:24:00","2024-07-16",76,"A","7","A7","MultispeQ",62.30762,33.1,32.19,977.9256,406.1,0.57,0.281851152140987
"879","Control",FALSE,FALSE,"12:26:00","2024-07-16",76,"A","8","A8","MultispeQ",61.44434,33.6,32.15,977.96759,426.825,0.598,0.397138665331611
"880","Control",FALSE,FALSE,"12:30:00","2024-07-16",76,"A","9","A9","MultispeQ",58.51855,34.27,32.41,977.89929,381.275,0.63,0.532216813747308
"881","Control",FALSE,FALSE,"12:32:00","2024-07-16",76,"A","10","A10","MultispeQ",57.54492,34.6,32.71,977.90485,400.932,0.593,0.37638121355513
"882","Control",FALSE,FALSE,"12:33:00","2024-07-16",76,"A","11","A11","MultispeQ",57.1084,34.85,32.41,977.85669,401.542,0.595,0.384674338439091
"883","Control",FALSE,FALSE,"12:35:00","2024-07-16",76,"A","12","A12","MultispeQ",56.08594,35.07,33.03,977.82117,399.923,0.585,0.343333327001158
"884","Transplantation",TRUE,FALSE,"12:37:00","2024-07-16",76,"B","1","B1","MultispeQ",56.58691,35.34,32.85,977.71954,95.394,0.664,0.68117098951323
"885","Transplantation",TRUE,FALSE,"12:39:00","2024-07-16",76,"B","2","B2","MultispeQ",56.09668,35.64,32.71,977.75122,263.307,0.622,0.498045897119592
"886","Transplantation",TRUE,FALSE,"12:43:00","2024-07-16",76,"B","3","B3","MultispeQ",54.69434,35.95,32.07,977.74225,97.104,0.698,0.837792085387503
"887","Transplantation",TRUE,FALSE,"12:44:00","2024-07-16",76,"B","4","B4","MultispeQ",53.80273,36.04,32.07,977.73907,52.245,0.694,0.818886858554424
"888","Transplantation",TRUE,FALSE,"12:46:00","2024-07-16",76,"B","5","B5","MultispeQ",53.17969,36.12,31.63,977.73279,139.286,0.656,0.645519131570691
"889","Transplantation",TRUE,FALSE,"12:48:00","2024-07-16",76,"B","6","B6","MultispeQ",52.89453,36.19,31.67,977.6817,227.016,0.633,0.545108574089606
"890","Transplantation",TRUE,FALSE,"12:49:00","2024-07-16",76,"B","7","B7","MultispeQ",52.38867,36.27,30.97,977.61328,172.286,0.625,0.510825623765991
"891","Transplantation",TRUE,FALSE,"12:51:00","2024-07-16",76,"B","8","B8","MultispeQ",51.77344,36.33,31.73,977.67169,247.42,0.634,0.54941562103586
"892","Transplantation",TRUE,FALSE,"12:53:00","2024-07-16",76,"B","9","B9","MultispeQ",50.36621,36.34,31.81,977.65875,320.216,0.61,0.447312218043665
"893","Transplantation",TRUE,FALSE,"12:57:00","2024-07-16",76,"B","10","B10","MultispeQ",48.03418,36.25,32.25,977.59235,164.081,0.619,0.485305897557895
"894","Transplantation",TRUE,FALSE,"12:59:00","2024-07-16",76,"B","11","B11","MultispeQ",48.60547,36.34,32.29,977.58252,132.191,0.648,0.610259520754178
"895","Transplantation",TRUE,FALSE,"01:03:00","2024-07-16",76,"B","12","B12","MultispeQ",48.71582,36.49,31.85,977.59033,309.343,0.637,0.562366821307313
"896","Control",FALSE,FALSE,"12:12:00","2024-07-18",78,"A","1","A1","MultispeQ",76.33691,27.58,28.35,977.83716,314.029,0.594,0.380526159760912
"897","Control",FALSE,FALSE,"12:13:00","2024-07-18",78,"A","2","A2","MultispeQ",76.14062,28.39,29.05,977.82581,356.541,0.597,0.392980551445919
"898","Control",FALSE,FALSE,"12:15:00","2024-07-18",78,"A","3","A3","MultispeQ",75.43262,29.02,29.65,977.85822,378.87,0.597,0.392980551445919
"899","Control",FALSE,FALSE,"12:17:00","2024-07-18",78,"A","4","A4","MultispeQ",74.77637,29.64,30.25,977.94873,276.859,0.614,0.464157558682312
"900","Control",FALSE,FALSE,"12:18:00","2024-07-18",78,"A","5","A5","MultispeQ",73.65625,30.31,30.93,977.80219,337.781,0.601,0.409633517645344
"901","Control",FALSE,FALSE,"12:20:00","2024-07-18",78,"A","6","A6","MultispeQ",72.60352,31,31.01,977.81763,359.355,0.59,0.363965377201411
"902","Control",FALSE,FALSE,"12:22:00","2024-07-18",78,"A","7","A7","MultispeQ",71.14941,31.57,31.59,977.81592,350.147,0.608,0.438913042175704
"903","Control",FALSE,FALSE,"12:24:00","2024-07-18",78,"A","8","A8","MultispeQ",69.89844,32.08,31.93,977.85529,370.101,0.589,0.359832969155352
"904","Control",FALSE,FALSE,"12:25:00","2024-07-18",78,"A","9","A9","MultispeQ",66.80273,32.57,32.07,977.83954,306.148,0.593,0.37638121355513
"905","Control",FALSE,FALSE,"12:27:00","2024-07-18",78,"A","10","A10","MultispeQ",65.19629,33.02,32.11,977.84875,388.276,0.597,0.392980551445919
"906","Control",FALSE,FALSE,"12:29:00","2024-07-18",78,"A","11","A11","MultispeQ",65.72754,33.49,32.51,977.79578,409.709,0.577,0.310470087461821
"907","Control",FALSE,FALSE,"12:30:00","2024-07-18",78,"A","12","A12","MultispeQ",63.70508,33.88,32.81,977.80267,379.646,0.595,0.384674338439091
"908","Transplantation",TRUE,FALSE,"12:32:00","2024-07-18",78,"B","1","B1","MultispeQ",62.80078,34.24,32.45,977.79376,25.924,0.694,0.818886858554424
"909","Transplantation",TRUE,FALSE,"12:34:00","2024-07-18",78,"B","2","B2","MultispeQ",62.10938,34.47,32.55,977.80139,215.999,0.633,0.545108574089606
"910","Transplantation",TRUE,FALSE,"12:36:00","2024-07-18",78,"B","3","B3","MultispeQ",60.39941,34.66,32.25,977.83228,338.284,0.616,0.472604410945793
"911","Transplantation",TRUE,FALSE,"12:37:00","2024-07-18",78,"B","4","B4","MultispeQ",59.4541,34.84,32.45,977.72455,113.164,0.655,0.641090818603892
"912","Transplantation",TRUE,FALSE,"12:40:00","2024-07-18",78,"B","5","B5","MultispeQ",60.4248,35.12,32.33,977.69409,243.023,0.65,0.619039208406224
"913","Transplantation",TRUE,FALSE,"12:42:00","2024-07-18",78,"B","6","B6","MultispeQ",58.90625,35.29,32.45,977.66345,208.468,0.653,0.632252349329572
"914","Transplantation",TRUE,FALSE,"12:43:00","2024-07-18",78,"B","7","B7","MultispeQ",57.0957,35.49,32.55,977.71478,79.929,0.69,0.800119300112113
"915","Transplantation",TRUE,FALSE,"12:45:00","2024-07-18",78,"B","8","B8","MultispeQ",56.0625,35.65,32.51,977.68188,268.82,0.617,0.476834034724742
"916","Transplantation",TRUE,FALSE,"12:47:00","2024-07-18",78,"B","9","B9","MultispeQ",55.2666,35.74,32.37,977.64526,315.548,0.609,0.443110707724531
"917","Transplantation",TRUE,FALSE,"12:50:00","2024-07-18",78,"B","10","B10","MultispeQ",54.85742,35.85,32.33,977.69244,225.794,0.624,0.506561224979533
"918","Transplantation",TRUE,FALSE,"12:52:00","2024-07-18",78,"B","11","B11","MultispeQ",54.73145,35.87,32.11,977.64844,50.235,0.686,0.781484641817632
"919","Transplantation",TRUE,FALSE,"12:54:00","2024-07-18",78,"B","12","B12","MultispeQ",54.39746,35.91,32.55,977.61554,194.963,0.644,0.592767995252323
"920","Control",FALSE,FALSE,"12:08:00","2024-07-23",83,"A","1","A1","MultispeQ",70.48535,29.97,30.43,980.57623,223.111,0.639,0.571026496044654
"921","Control",FALSE,FALSE,"12:10:00","2024-07-23",83,"A","2","A2","MultispeQ",68.41699,30.51,30.65,980.60095,63.295,0.637,0.562366821307313
"922","Control",FALSE,FALSE,"12:12:00","2024-07-23",83,"A","3","A3","MultispeQ",67.87793,30.85,30.33,980.62109,129.272,0.633,0.545108574089606
"923","Control",FALSE,FALSE,"12:14:00","2024-07-23",83,"A","4","A4","MultispeQ",67.1416,31.18,30.47,980.565,127.308,0.641,0.579707068432391
"924","Control",FALSE,FALSE,"12:15:00","2024-07-23",83,"A","5","A5","MultispeQ",67.12695,31.55,30.61,980.54797,92.29,0.663,0.676692059833501
"925","Control",FALSE,FALSE,"12:17:00","2024-07-23",83,"A","6","A6","MultispeQ",66.34375,31.89,30.37,980.53143,141.681,0.661,0.667753732471236
"926","Control",FALSE,FALSE,"12:18:00","2024-07-23",83,"A","7","A7","MultispeQ",65.37012,32.19,30.29,980.51959,164.325,0.669,0.703665684751166
"927","Control",FALSE,FALSE,"12:20:00","2024-07-23",83,"A","8","A8","MultispeQ",64.86719,32.41,30.51,980.47327,171.441,0.638,0.566694071519019
"928","Control",FALSE,FALSE,"12:22:00","2024-07-23",83,"A","9","A9","MultispeQ",64.13281,32.62,30.79,980.48181,173.706,0.627,0.519368120989105
"929","Control",FALSE,FALSE,"12:23:00","2024-07-23",83,"A","10","A10","MultispeQ",63.11523,32.9,30.69,980.47546,156.159,0.648,0.610259520754178
"930","Control",FALSE,FALSE,"12:25:00","2024-07-23",83,"A","11","A11","MultispeQ",61.89844,33.08,30.51,980.51849,109.547,0.653,0.632252349329572
"931","Control",FALSE,FALSE,"12:27:00","2024-07-23",83,"A","12","A12","MultispeQ",62.38574,33.24,30.29,980.52844,60.561,0.716,0.924705928799439
"932","Transplantation",TRUE,FALSE,"12:29:00","2024-07-23",83,"B","1","B1","MultispeQ",61.75977,33.43,30.65,980.51172,91.527,0.697,0.833052605251155
"933","Transplantation",TRUE,FALSE,"12:31:00","2024-07-23",83,"B","2","B2","MultispeQ",61.90918,33.59,30.69,980.48883,87.174,0.704,0.866418901833982
"934","Transplantation",TRUE,FALSE,"12:33:00","2024-07-23",83,"B","3","B3","MultispeQ",59.875,33.78,29.97,980.41687,188.024,0.637,0.562366821307313
"935","Transplantation",TRUE,FALSE,"12:35:00","2024-07-23",83,"B","4","B4","MultispeQ",59.1084,33.88,30.47,980.4187,65.611,0.694,0.818886858554424
"936","Transplantation",TRUE,FALSE,"12:36:00","2024-07-23",83,"B","5","B5","MultispeQ",58.87891,33.91,30.15,980.44983,232.03,0.628,0.523646312195052
"937","Transplantation",TRUE,FALSE,"12:38:00","2024-07-23",83,"B","6","B6","MultispeQ",58.36816,34.01,30.29,980.47571,196.142,0.621,0.493794876851052
"938","Transplantation",TRUE,FALSE,"12:40:00","2024-07-23",83,"B","7","B7","MultispeQ",57.93164,34.14,29.87,980.56,204.881,0.605,0.42634269312972
"939","Transplantation",TRUE,FALSE,"12:41:00","2024-07-23",83,"B","8","B8","MultispeQ",57.62695,34.23,30.33,980.51526,167.417,0.635,0.5537276453102
"940","Transplantation",TRUE,FALSE,"12:43:00","2024-07-23",83,"B","9","B9","MultispeQ",56.80664,34.28,30.25,980.4975,202.873,0.643,0.58840894245798
"941","Transplantation",TRUE,FALSE,"12:44:00","2024-07-23",83,"B","10","B10","MultispeQ",57.39746,34.34,30.29,980.50006,228.337,0.621,0.493794876851052
"942","Transplantation",TRUE,FALSE,"12:46:00","2024-07-23",83,"B","11","B11","MultispeQ",57.46777,34.45,30.69,980.50159,225.721,0.622,0.498045897119592
"943","Transplantation",TRUE,FALSE,"12:47:00","2024-07-23",83,"B","12","B12","MultispeQ",57.77246,34.55,30.79,980.45563,121.87,0.638,0.566694071519019
"944","Control",FALSE,FALSE,"11:58:00","2024-07-25",85,"A","1","A1","MultispeQ",77.38086,25.81,26.05,982.76764,49.898,0.676,0.735449560250635
"945","Control",FALSE,FALSE,"12:00:00","2024-07-25",85,"A","2","A2","MultispeQ",76.92773,26.36,26.43,982.80627,63.561,0.678,0.744595742395987
"946","Control",FALSE,FALSE,"12:02:00","2024-07-25",85,"A","3","A3","MultispeQ",76.08301,26.96,26.75,982.83569,82.409,0.68,0.75377180237638
"947","Control",FALSE,FALSE,"12:04:00","2024-07-25",85,"A","4","A4","MultispeQ",75.14941,27.52,26.99,982.83093,117.47,0.615,0.468378933518734
"948","Control",FALSE,FALSE,"12:06:00","2024-07-25",85,"A","5","A5","MultispeQ",74.96875,27.87,27.35,982.84351,141.868,0.667,0.69464755593518
"949","Control",FALSE,FALSE,"12:07:00","2024-07-25",85,"A","6","A6","MultispeQ",73.71777,28.34,27.71,982.83423,212.461,0.643,0.58840894245798
"950","Germination",FALSE,TRUE,"12:14:00","2024-06-18",48,"C","3","C3","MultispeQ",67.51465,29.88,28.53,984.03815,286.765,0.599,0.40130017080888
"951","Control",FALSE,FALSE,"12:09:00","2024-07-25",85,"A","7","A7","MultispeQ",72.61914,28.71,27.89,982.84888,306.09,0.606,0.430529076771381
"952","Germination",FALSE,TRUE,"12:16:00","2024-06-18",48,"C","4","C4","MultispeQ",67.07422,30.34,28.57,983.92297,332.348,0.607,0.434719179190237
"953","Control",FALSE,FALSE,"12:10:00","2024-07-25",85,"A","8","A8","MultispeQ",72.44922,29.15,28.11,982.789,220.074,0.601,0.409633517645344
"954","Germination",FALSE,TRUE,"12:17:00","2024-06-18",48,"C","5","C5","MultispeQ",64.62793,30.78,28.75,983.92029,311.155,0.579,0.318669643890614
"955","Control",FALSE,FALSE,"12:12:00","2024-07-25",85,"A","9","A9","MultispeQ",72.2793,29.61,28.63,982.77734,207.805,0.619,0.485305897557895
"956","Germination",FALSE,TRUE,"12:19:00","2024-06-18",48,"C","6","C6","MultispeQ",61.87012,31.08,28.93,983.89099,296.073,0.571,0.285932290727993
"957","Control",FALSE,FALSE,"12:14:00","2024-07-25",85,"A","10","A10","MultispeQ",70.93945,30.23,28.75,982.80701,172.545,0.634,0.54941562103586
"958","Germination",FALSE,TRUE,"12:21:00","2024-06-18",48,"C","7","C7","MultispeQ",63.1084,31.39,29.01,983.90216,377.485,0.575,0.302280871872934
"959","Control",FALSE,FALSE,"12:16:00","2024-07-25",85,"A","11","A11","MultispeQ",68.97266,30.69,29.01,982.77936,110.166,0.657,0.649953571318671
"960","Germination",FALSE,TRUE,"12:22:00","2024-06-18",48,"C","8","C8","MultispeQ",62.14453,31.68,29.23,983.86908,392.22,0.572,0.290015795798001
"961","Control",FALSE,FALSE,"12:17:00","2024-07-25",85,"A","12","A12","MultispeQ",68.74414,31.09,28.53,982.74969,94.383,0.667,0.69464755593518
"962","Germination",FALSE,TRUE,"12:24:00","2024-06-18",48,"C","9","C9","MultispeQ",58.57812,31.98,29.05,983.83044,346.824,0.59,0.363965377201411
"963","Transplantation",TRUE,FALSE,"12:19:00","2024-07-25",85,"B","1","B1","MultispeQ",67.22461,31.43,29.29,982.7489,93.26,0.661,0.667753732471236
"964","Germination",FALSE,TRUE,"12:26:00","2024-06-18",48,"C","10","C10","MultispeQ",59.83008,32.23,29.11,983.87524,109.845,0.63,0.532216813747308
"965","Transplantation",TRUE,FALSE,"12:21:00","2024-07-25",85,"B","2","B2","MultispeQ",66.88086,31.68,29.43,982.72626,175.05,0.632,0.540806455977927
"966","Germination",FALSE,TRUE,"12:27:00","2024-06-18",48,"C","11","C11","MultispeQ",58.55957,32.32,28.71,983.90356,132.195,0.615,0.468378933518734
"967","Transplantation",TRUE,FALSE,"12:22:00","2024-07-25",85,"B","3","B3","MultispeQ",66.48047,31.95,29.37,982.698,230.406,0.611,0.451517615553149
"968","Germination",FALSE,TRUE,"12:29:00","2024-06-18",48,"C","12","C12","MultispeQ",58.37793,32.43,28.75,983.96021,127.92,0.616,0.472604410945793
"969","Transplantation",TRUE,FALSE,"12:24:00","2024-07-25",85,"B","4","B4","MultispeQ",66.00977,32.29,29.65,982.70776,209.481,0.627,0.519368120989105
"970","Germ+Trans",TRUE,TRUE,"12:31:00","2024-06-18",48,"D","1","D1","MultispeQ",56.42871,32.6,28.89,983.94031,337.829,0.593,0.37638121355513
"971","Transplantation",TRUE,FALSE,"12:26:00","2024-07-25",85,"B","5","B5","MultispeQ",66.14844,32.62,29.83,982.69263,160.787,0.627,0.519368120989105
"972","Germ+Trans",TRUE,TRUE,"12:32:00","2024-06-18",48,"D","2","D2","MultispeQ",57.91309,32.73,28.81,983.90253,340.05,0.599,0.40130017080888
"973","Transplantation",TRUE,FALSE,"12:28:00","2024-07-25",85,"B","6","B6","MultispeQ",64.49023,32.86,30.05,982.72235,127.783,0.658,0.654394194262712
"974","Germ+Trans",TRUE,TRUE,"12:34:00","2024-06-18",48,"D","3","D3","MultispeQ",57.93066,32.86,29.11,983.8775,393.568,0.544,0.176456437341557
"975","Transplantation",TRUE,FALSE,"12:29:00","2024-07-25",85,"B","7","B7","MultispeQ",62.5,33.05,29.29,982.71228,121.459,0.664,0.68117098951323
"976","Germ+Trans",TRUE,TRUE,"12:35:00","2024-06-18",48,"D","4","D4","MultispeQ",57.31836,32.9,27.17,983.93481,224.62,0.568,0.273695830477041
"977","Transplantation",TRUE,FALSE,"12:31:00","2024-07-25",85,"B","8","B8","MultispeQ",61.56445,33.27,29.83,982.76373,134.359,0.672,0.717244732139006
"978","Germ+Trans",TRUE,TRUE,"12:36:00","2024-06-18",48,"D","5","D5","MultispeQ",58.69141,33.11,28.89,983.84735,433.922,0.571,0.285932290727993
"979","Transplantation",TRUE,FALSE,"12:33:00","2024-07-25",85,"B","9","B9","MultispeQ",60.95605,33.42,29.11,982.75903,118.699,0.701,0.852064313643903
"980","Germ+Trans",TRUE,TRUE,"12:38:00","2024-06-18",48,"D","6","D6","MultispeQ",56.47461,33.3,29.23,983.81604,372.841,0.577,0.310470087461821
"981","Transplantation",TRUE,FALSE,"12:35:00","2024-07-25",85,"B","10","B10","MultispeQ",59.79297,33.41,29.23,982.69781,59.504,0.705,0.871222446472449
"982","Germ+Trans",TRUE,TRUE,"12:40:00","2024-06-18",48,"D","7","D7","MultispeQ",56.41895,33.53,29.51,983.79626,426.97,0.568,0.273695830477041
"983","Transplantation",TRUE,FALSE,"12:39:00","2024-07-25",85,"B","11","B11","MultispeQ",60.24707,33.42,29.65,982.71252,67.829,0.699,0.842540477484934
"984","Germ+Trans",TRUE,TRUE,"12:41:00","2024-06-18",48,"D","8","D8","MultispeQ",56.63086,33.74,29.61,983.79236,419.914,0.57,0.281851152140987
"985","Control",FALSE,FALSE,"12:09:00","2024-07-30",90,"A","1","A1","MultispeQ",76.66699,30.1,30.33,979.1601,152.842,0.632,0.540806455977927
"986","Germ+Trans",TRUE,TRUE,"12:43:00","2024-06-18",48,"D","9","D9","MultispeQ",56.4502,33.95,29.93,983.91541,383.666,0.539,0.156317527912349
"987","Control",FALSE,FALSE,"12:11:00","2024-07-30",90,"A","2","A2","MultispeQ",76.10449,30.87,30.93,979.18549,89.729,0.636,0.558044695703381
"988","Germ+Trans",TRUE,TRUE,"12:45:00","2024-06-18",48,"D","10","D10","MultispeQ",56.29785,34.13,30.19,983.85846,344.677,0.582,0.330989015206681
"989","Control",FALSE,FALSE,"12:12:00","2024-07-30",90,"A","3","A3","MultispeQ",75.0957,31.45,31.85,979.14417,265.045,0.604,0.422159986680334
"990","Germ+Trans",TRUE,TRUE,"12:47:00","2024-06-18",48,"D","11","D11","MultispeQ",53.04004,34.24,30.83,983.7392,129.206,0.604,0.422159986680334
"991","Control",FALSE,FALSE,"12:14:00","2024-07-30",90,"A","4","A4","MultispeQ",73.91992,32.02,31.99,979.08673,190.606,0.606,0.430529076771381
"992","Germ+Trans",TRUE,TRUE,"12:48:00","2024-06-18",48,"D","12","D12","MultispeQ",52.25293,34.21,30.19,983.79236,121.375,0.608,0.438913042175704
"993","Control",FALSE,FALSE,"12:16:00","2024-07-30",90,"A","5","A5","MultispeQ",72.75586,32.61,31.99,979.09967,94.027,0.644,0.592767995252323
"994","Control",FALSE,FALSE,"12:23:00","2024-06-20",50,"A","1","A1","MultispeQ",64.44824,29.01,28.17,988.67877,127.849,0.641,0.579707068432391
"995","Control",FALSE,FALSE,"12:17:00","2024-07-30",90,"A","6","A6","MultispeQ",70.14355,33.08,32.11,979.1225,361.926,0.609,0.443110707724531
"996","Control",FALSE,FALSE,"12:24:00","2024-06-20",50,"A","2","A2","MultispeQ",63.55371,29.46,27.99,988.68799,494.747,0.557,0.228995469882149
"997","Control",FALSE,FALSE,"12:19:00","2024-07-30",90,"A","7","A7","MultispeQ",68.94043,33.48,32.41,979.15546,211.926,0.631,0.536509218500686
"998","Control",FALSE,FALSE,"12:26:00","2024-06-20",50,"A","3","A3","MultispeQ",63.82324,29.99,28.25,988.65784,509.202,0.581,0.326879836929773
"999","Control",FALSE,FALSE,"12:21:00","2024-07-30",90,"A","8","A8","MultispeQ",66.85938,33.93,32.59,979.11243,336.848,0.606,0.430529076771381
"1000","Control",FALSE,FALSE,"12:28:00","2024-06-20",50,"A","4","A4","MultispeQ",64.1084,30.58,28.63,988.76953,519.812,0.574,0.298190050050196
"1001","Control",FALSE,FALSE,"12:23:00","2024-07-30",90,"A","9","A9","MultispeQ",66.5332,34.32,32.67,979.09436,148.479,0.631,0.536509218500686
"1002","Control",FALSE,FALSE,"12:29:00","2024-06-20",50,"A","5","A5","MultispeQ",63.00293,31.08,29.15,988.68628,547.799,0.563,0.2533464330441
"1003","Control",FALSE,FALSE,"12:25:00","2024-07-30",90,"A","10","A10","MultispeQ",64.45312,34.67,32.85,979.07001,110.132,0.663,0.676692059833501
"1004","Control",FALSE,FALSE,"12:31:00","2024-06-20",50,"A","6","A6","MultispeQ",61.22559,31.55,29.11,988.73322,154.067,0.628,0.523646312195052
"1005","Control",FALSE,FALSE,"12:30:00","2024-07-30",90,"A","12","A12","MultispeQ",63.1123,35.42,32.89,979.14282,105.143,0.688,0.790785650123861
"1006","Control",FALSE,FALSE,"12:33:00","2024-06-20",50,"A","7","A7","MultispeQ",60.14551,31.9,29.19,988.7182,567.274,0.563,0.2533464330441
"1007","Transplantation",TRUE,FALSE,"12:33:00","2024-07-30",90,"B","1","B1","MultispeQ",61.21777,35.74,33.41,979.01544,86.934,0.676,0.735449560250635
"1008","Control",FALSE,FALSE,"12:35:00","2024-06-20",50,"A","8","A8","MultispeQ",59.11523,32.49,29.65,988.72534,348.349,0.567,0.269621575725262
"1009","Transplantation",TRUE,FALSE,"12:38:00","2024-07-30",90,"B","2","B2","MultispeQ",59.17383,35.84,33.49,978.8786,157.141,0.689,0.795448358834424
"1010","Control",FALSE,FALSE,"12:37:00","2024-06-20",50,"A","9","A9","MultispeQ",56.80078,32.78,29.69,988.68091,288.427,0.584,0.339215722566964
"1011","Transplantation",TRUE,FALSE,"12:40:00","2024-07-30",90,"B","3","B3","MultispeQ",58.64062,35.88,32.51,978.91333,163.895,0.654,0.636668576399474
"1012","Control",FALSE,FALSE,"12:39:00","2024-06-20",50,"A","10","A10","MultispeQ",57.08203,32.98,30.19,988.75171,238.698,0.601,0.409633517645344
"1013","Transplantation",TRUE,FALSE,"12:42:00","2024-07-30",90,"B","4","B4","MultispeQ",58.54004,35.92,32.51,978.82062,81.468,0.695,0.82360006895738
